guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
ENSDARG00000070029_0_9,-1.5600,-1.9455,0.250000,0.357884,0.459770,-20.3500,-22.8100,0.000000,0.157681,0.372094,0.939323,0.395106,0.193662,0.284244,0.141598,0.515761,0.118205,0.637273,0.109922,0.577001,0.099848,0.558240,0.161937,0.878873,0.834754,0.545481,0.973121,0.860027,0.951780,0.857982,0.972981,0.045509,0.835205,0.024938,0.154821,0.055465,0.107129,0.035419,0.107236,0.035537,0.115562,0.072538,0.141674,0.115730,0.242319,0.252459,0.998291,0.376840,0.996042,0.317462
ENSDARG00000070419_0_1,0.0000,-0.2332,1.000000,0.935209,0.943390,-15.9400,-18.2503,0.625000,0.689698,0.628140,0.955024,0.611484,0.981780,0.412071,0.979666,0.538674,0.999297,0.956171,0.998761,0.802583,0.991056,0.771281,0.984737,0.746637,0.999621,0.797752,0.999616,0.828074,0.993204,0.312079,0.755561,0.125633,0.747796,0.142782,1.000000,0.256739,0.940124,0.620486,0.992828,0.541068,0.990416,0.486638,0.999549,0.965338,0.814601,0.945435,0.770247,0.922906,0.973910,0.778976
ENSDARG00000070419_0_2,0.0000,-0.5834,1.000000,0.817969,0.818392,-17.4400,-20.0062,0.625000,0.449728,0.420901,0.839330,0.565730,0.790340,0.504086,0.826416,0.469140,0.846415,0.486368,0.882576,0.269263,0.913634,0.239357,0.888375,0.379364,0.905215,0.545554,0.766174,0.470411,0.687337,0.468675,0.667141,0.181763,0.811139,0.240486,0.792789,0.354685,0.875933,0.170046,0.917133,0.387446,0.785229,0.644664,0.793440,0.627878,0.770301,0.646307,0.749963,0.433961,0.858965,0.332841
ENSDARG00000070419_0_3,-3.2300,-3.4017,0.500000,0.529847,0.623579,-19.5900,-20.8405,0.125000,0.201198,0.546175,0.999987,0.983923,0.998662,0.984072,0.154175,0.852422,0.005522,0.837093,0.006029,0.784694,0.071932,0.777703,0.999886,0.860162,0.999819,0.946181,0.999780,0.991800,0.999999,0.996557,0.998471,0.161269,0.998538,0.138044,0.070063,0.013540,0.016933,0.011817,0.017908,0.034423,0.165786,0.684264,0.988523,0.182182,0.988924,0.188327,0.990674,0.276598,0.999967,0.218436
ENSDARG00000070419_0_4,-0.9400,-1.1542,1.000000,0.984375,0.755163,-18.6800,-20.7215,0.125000,0.354378,0.517731,0.974333,0.778072,0.220714,0.266466,0.221303,0.292777,0.218544,0.514332,0.979430,0.837028,0.997666,0.834537,0.976350,0.803155,0.991307,0.837959,0.242744,0.423129,0.212581,0.466413,0.205545,0.506745,0.987748,0.958987,0.984924,0.563759,0.997152,0.551194,0.988170,0.630817,0.986039,0.025876,0.978054,0.009958,0.973264,0.022518,0.974925,0.056665,0.992474,0.974237
ENSDARG00000070419_0_5,0.0000,-0.6120,1.000000,0.722578,0.749176,-18.8300,-21.3228,0.375000,0.434190,0.492622,0.929948,0.932767,0.796255,0.615643,0.806080,0.662429,0.702231,0.751681,0.636206,0.628451,0.605812,0.624382,0.673566,0.697459,0.727057,0.894791,0.544014,0.182825,0.835499,0.020488,0.985196,0.013625,0.961029,0.354368,0.996879,0.247543,0.862869,0.281788,0.796002,0.218409,0.661219,0.724561,0.687758,0.090743,0.583886,0.200444,0.576325,0.714260,0.615689,0.995776
ENSDARG00000070419_0_7,-2.3000,-2.6036,0.250000,0.352568,0.451286,-22.0400,-24.1904,0.250000,0.267767,0.448567,0.996896,0.990758,0.214143,0.979732,0.024304,0.943598,0.023149,0.790219,0.028489,0.886731,0.066346,0.660608,0.252931,0.168072,0.907667,0.030304,0.999812,0.041820,0.998965,0.971507,0.860217,0.357035,0.832266,0.008821,0.738357,0.004317,0.776388,0.067557,0.290228,0.052323,0.231684,0.333445,0.192201,0.856627,0.191314,0.600168,0.189249,0.112075,0.211123,0.115623
ENSDARG00000070419_0_8,-0.3700,-1.1744,1.000000,0.796858,0.712732,-16.2000,-18.4203,0.625000,0.545963,0.513879,0.552005,0.377322,0.317936,0.344842,0.375870,0.415001,0.600613,0.643717,0.599354,0.618362,0.770059,0.533276,0.699337,0.345609,0.618734,0.272214,0.616358,0.295213,0.956227,0.628500,0.867920,0.592107,0.905375,0.843709,0.923302,0.802038,0.810859,0.800572,0.872396,0.959687,0.685824,0.914913,0.683332,0.132380,0.722266,0.160843,0.681390,0.445420,0.995493,0.151854
ENSDARG00000070419_0_9,-3.1100,-3.2254,1.000000,0.970984,0.696053,-22.3600,-23.7429,0.250000,0.352850,0.424639,0.053703,0.090003,0.040555,0.068573,0.037964,0.084088,0.972095,0.951179,1.000000,0.957355,0.995204,0.951037,0.985215,0.953670,1.000000,0.942955,0.040857,0.060692,0.036511,0.061407,0.037488,0.016175,0.953602,0.532840,0.949869,0.095579,0.981818,0.126752,1.000000,0.474030,0.977447,0.994649,1.000000,0.124714,0.970270,0.086943,0.891259,0.012724,0.997206,0.907408
ENSDARG00000070419_0_10,0.0000,-0.0647,1.000000,0.987430,0.989944,-16.9200,-19.5225,0.625000,0.635792,0.583507,0.992205,0.727293,0.993461,0.855921,0.992262,0.799678,0.998578,0.334124,1.000000,0.423439,0.986339,0.759894,0.994237,0.525612,1.000000,0.719246,0.949126,0.221992,0.995093,0.119351,1.000000,0.245323,0.998139,0.851935,1.000000,0.875367,1.000000,0.907507,1.000000,0.892536,0.905545,0.772821,1.000000,0.692343,1.000000,0.240361,1.000000,0.510598,0.993895,0.194806
ENSDARG00000071150_18_1,-5.1600,-5.2881,0.625000,0.623517,0.499309,-28.0900,-29.4495,0.500000,0.496933,0.316812,0.056715,0.116874,0.914489,0.081538,0.015234,0.078728,0.001581,0.179901,0.001496,0.084685,0.003990,0.786602,0.999697,0.650614,0.999957,0.142958,0.999985,0.143993,0.999811,0.063748,0.003852,0.004535,0.001244,0.026610,0.001409,0.999694,0.046811,0.023306,0.968647,0.000565,0.046111,0.000239,0.925244,0.022940,0.999973,0.999837,0.999948,0.998984,0.999992,0.929897
ENSDARG00000071150_18_2,-0.4600,-0.7901,0.750000,0.834336,0.855833,-18.1800,-19.9265,1.000000,0.849935,0.585440,0.930948,0.094982,0.945453,0.085635,0.970530,0.089615,0.998243,0.100856,0.999161,0.860186,0.972347,0.800278,0.357474,0.044591,0.349658,0.142842,0.999943,0.884489,0.989091,0.440819,0.970367,0.440056,0.958765,0.924966,0.354358,0.621267,0.357474,0.686099,0.999840,0.985404,0.999886,0.980215,0.998211,0.907885,0.999901,0.938144,0.982530,0.822633,0.982485,0.857832
ENSDARG00000071150_18_3,-0.1400,-1.0933,1.000000,0.729953,0.724367,-22.8300,-23.8062,0.250000,0.303209,0.365984,0.399989,0.023755,0.367641,0.008351,0.834677,0.007353,0.481854,0.006341,0.508010,0.006901,0.697145,0.025049,0.945469,0.986172,0.956034,0.993318,0.767944,0.995440,0.763508,0.755754,0.964424,0.758943,0.961032,0.326638,0.815440,0.333471,0.790541,0.987401,0.795215,0.029923,0.690966,0.003199,0.666987,0.168088,0.550521,0.013712,0.665967,0.830774,0.863985,0.059100
ENSDARG00000071150_18_6,0.0000,-0.1871,1.000000,0.970290,0.965115,-16.9800,-19.3988,0.250000,0.378516,0.622659,0.874631,0.892833,0.935441,0.889059,0.954542,0.892641,0.998958,0.909073,0.999684,0.966150,0.925966,0.908745,1.000000,0.969621,1.000000,0.894631,0.994421,0.889136,1.000000,0.571072,0.899971,0.515257,0.956360,0.126825,0.999896,0.307787,0.919260,0.308129,0.993329,0.379054,0.916515,0.589489,0.966276,0.894753,0.998678,0.244776,0.973350,0.157137,0.995013,0.147004
ENSDARG00000071150_18_7,-1.6300,-2.1203,0.625000,0.619844,0.687866,-18.0400,-20.0957,0.625000,0.619832,0.438566,0.958688,0.458312,0.960632,0.382245,0.999943,0.472576,0.998349,0.339324,0.999864,0.277644,0.998693,0.172316,0.531992,0.159012,0.054352,0.050057,0.040871,0.209919,0.599123,0.884401,0.984013,0.278588,0.672051,0.128268,0.997864,0.991003,0.997951,0.800035,1.000000,0.797120,0.211607,0.693567,0.460452,0.352590,0.113436,0.176495,0.580745,0.889559,0.596698,0.258291
ENSDARG00000071150_18_8,-1.5800,-2.1323,0.500000,0.494164,0.503834,-28.1900,-30.0811,0.000000,0.091272,0.242729,0.654680,0.980787,0.171320,0.984222,0.070580,0.055861,0.873446,0.033798,0.084033,0.030304,0.103706,0.047241,0.112719,0.233404,0.982236,0.742190,0.994314,0.997015,0.990658,0.017716,0.979880,0.001583,0.105794,0.000288,0.091985,0.001359,0.170342,0.001389,0.917414,0.000051,0.063474,0.000082,0.141875,0.006447,0.627277,0.021246,0.941666,0.166923,0.999280,0.532680
ENSDARG00000071150_18_9,-1.7200,-1.8322,0.750000,0.766776,0.721565,-16.8300,-18.9408,0.500000,0.474479,0.512618,0.969777,0.570755,0.073794,0.409514,0.088249,0.696783,0.123427,0.788392,0.998932,0.916243,0.979934,0.655316,0.978144,0.749317,0.989633,0.748584,0.987109,0.132249,0.985615,0.076151,0.997759,0.146747,0.124711,0.566483,0.088360,0.017005,0.091995,0.102571,0.983725,0.790700,0.982907,0.255744,0.989470,0.216976,0.999266,0.655926,0.999821,0.877381,0.998666,0.879531
ENSDARG00000071150_18_10,-2.2400,-2.8987,0.500000,0.509943,0.586542,-22.6800,-24.4462,0.250000,0.304700,0.416570,0.331645,0.952467,0.331255,0.937205,0.897690,0.872607,0.317401,0.914584,0.324125,0.974743,0.996412,0.861526,0.558892,0.191816,0.966201,0.029891,0.960724,0.040394,0.997918,0.037900,0.689574,0.035105,0.279454,0.045554,0.632702,0.845896,0.323922,0.053790,0.353531,0.089667,0.987414,0.893662,0.146446,0.348001,0.041875,0.025587,0.647599,0.153770,0.946059,0.027228
ENSDARG00000071497_2_1,-3.0000,-3.1358,0.875000,0.878968,0.697840,-20.3700,-22.2710,1.000000,0.913206,0.530257,0.055035,0.774865,0.025133,0.560752,0.047782,0.585400,0.927989,0.906566,0.941886,0.020769,0.982658,0.017673,1.000000,0.019230,0.998711,0.024725,0.902467,0.139084,1.000000,0.031633,0.035021,0.197212,0.008377,0.021588,0.033824,0.641280,0.999983,0.977058,0.999954,0.952050,0.999873,0.961218,0.999936,0.963307,0.998543,0.931206,0.999935,0.982758,0.999693,0.896768
ENSDARG00000071497_2_2,0.0000,-0.1751,1.000000,0.975815,0.950810,-18.2400,-19.6854,1.000000,0.858448,0.601231,0.895310,0.815792,0.876194,0.090514,0.931440,0.026659,0.996119,0.022864,0.964351,0.076776,0.963463,0.101275,0.939144,0.201059,0.904233,0.883250,0.942162,0.870286,0.940023,0.841380,0.910909,0.617870,0.946332,0.609302,0.919024,0.889004,0.963951,0.904899,0.997348,0.935944,0.998197,0.968868,0.972757,0.980511,0.999401,0.979214,0.977591,0.617706,0.978252,0.591442
ENSDARG00000071497_2_3,0.0000,-0.5776,1.000000,0.700030,0.756132,-18.6300,-20.0787,0.750000,0.752237,0.518364,0.538269,0.863471,0.980866,0.113436,0.519386,0.039737,0.476757,0.020714,0.491612,0.070860,0.737332,0.069296,0.938373,0.922767,0.958427,0.941713,0.955947,0.968412,0.985671,0.140606,0.990863,0.103114,0.948895,0.095251,0.746410,0.107077,0.485945,0.394338,0.482405,0.962921,0.521511,0.812106,0.949402,0.873207,0.448223,0.882639,0.967342,0.994486,0.998998,0.991124
ENSDARG00000071497_2_4,-2.1200,-2.6816,0.375000,0.514427,0.582893,-21.6600,-23.0835,1.000000,0.862890,0.547541,0.852926,0.019167,0.607176,0.001783,0.729109,0.004024,0.705011,0.003601,0.327873,0.042459,0.334730,0.972163,0.392767,0.074542,0.340577,0.070650,0.335259,0.075311,0.999851,0.952643,0.965757,0.884800,0.951409,0.946563,0.166308,0.870404,0.185151,0.868891,0.659800,0.830238,0.175361,0.818341,0.435998,0.887273,0.508280,0.946577,0.984561,0.746564,0.999955,0.934832
ENSDARG00000071497_2_5,-2.7600,-3.1965,0.625000,0.596207,0.664563,-16.5100,-19.4822,0.500000,0.578309,0.480014,0.910851,0.416770,0.893570,0.169726,0.912069,0.253726,0.959305,0.391060,0.948955,0.393913,0.999039,0.436628,0.653501,0.562908,0.081834,0.188172,0.078446,0.122303,0.137570,0.186262,0.987248,0.895567,0.959221,0.956763,0.951306,0.937683,0.973706,0.927504,0.940200,0.950300,0.922536,0.815855,0.087149,0.083021,0.114783,0.215540,0.117085,0.212876,0.662891,0.483696
ENSDARG00000071497_2_7,-1.4400,-1.5875,0.750000,0.771398,0.645125,-19.9400,-21.8943,0.500000,0.594511,0.414846,0.163264,0.586875,0.142255,0.584905,0.140475,0.584894,0.141819,0.022392,0.971108,0.419740,0.976386,0.249497,0.965886,0.235377,0.989587,0.200321,0.986388,0.113484,0.983092,0.158297,0.137481,0.143896,0.133568,0.241154,0.148380,0.762253,0.140276,0.502595,0.967117,0.576814,0.980336,0.686453,0.976838,0.478801,0.967442,0.618808,0.994462,0.569316,0.996333,0.561051
ENSDARG00000071497_2_8,-0.7700,-1.1799,0.750000,0.819371,0.750837,-18.1700,-20.0990,0.375000,0.414716,0.447707,0.920797,0.945336,0.937580,0.469875,0.959809,0.399014,0.896614,0.389848,0.242494,0.933601,0.203365,0.936169,0.349229,0.036120,0.998181,0.052118,0.982647,0.057573,0.900442,0.392211,0.861693,0.979876,0.208915,0.044679,0.328160,0.054878,0.340380,0.972785,0.995330,0.101707,0.999391,0.046539,0.981733,0.901416,0.911367,0.089519,0.999172,0.566131,0.999435,0.584749
ENSDARG00000071497_2_9,-1.1500,-1.4283,0.625000,0.646658,0.719912,-20.3600,-22.9806,0.250000,0.292190,0.466563,0.853874,0.598763,0.892908,0.495200,0.998311,0.715012,0.999509,0.550101,0.999774,0.508071,0.197972,0.475945,0.205957,0.971662,0.208248,0.461622,0.967480,0.735909,0.960570,0.450513,0.999752,0.439190,0.940610,0.591756,0.912240,0.974821,0.182576,0.281185,0.203613,0.085023,0.212567,0.022995,0.948828,0.011327,0.951337,0.931615,0.846871,0.009067,0.915234,0.021490
ENSDARG00000071497_2_10,0.0000,-0.7130,1.000000,0.823768,0.793495,-17.6000,-20.5590,0.625000,0.567206,0.474444,0.744526,0.514053,0.702733,0.345046,0.988084,0.289603,0.997623,0.297740,0.663512,0.217777,0.579992,0.328189,0.846255,0.195418,0.806794,0.288339,0.860228,0.677606,0.830925,0.645324,0.588546,0.544403,0.670542,0.607724,0.979032,0.614044,0.987503,0.780318,0.571491,0.394618,0.627227,0.373865,0.996047,0.856814,0.764902,0.459757,0.748795,0.509350,0.915145,0.548881
ENSDARG00000073801_2_1,-0.5500,-0.9038,1.000000,0.992964,0.846605,-18.5500,-20.1692,0.750000,0.671272,0.591983,0.247760,0.037722,0.248480,0.034992,0.984596,0.078993,1.000000,0.089789,0.993509,0.808103,0.994478,0.955301,0.411715,0.467456,0.407545,0.452357,0.999142,0.968688,0.853797,0.792723,0.854805,0.818722,0.992566,0.964638,0.994858,0.928443,0.994159,0.923895,0.983991,0.923477,0.983279,0.874677,0.990718,0.783601,0.998632,0.727692,0.998551,0.128955,0.999526,0.079432
ENSDARG00000073801_2_2,-4.5700,-5.3776,0.375000,0.433360,0.533026,-20.3700,-23.2881,0.375000,0.337525,0.386861,0.998037,0.918230,0.993515,0.847327,0.987607,0.925938,0.006836,0.044937,0.002341,0.058061,0.000494,0.038309,0.001015,0.023955,0.469223,0.080166,0.871156,0.987842,0.999638,0.937883,0.999823,0.107273,0.863955,0.067105,0.650214,0.031207,0.522564,0.026956,0.256645,0.029795,0.010006,0.152275,0.343116,0.725035,0.330336,0.335126,0.354439,0.805822,0.999561,0.593985
ENSDARG00000073801_2_4,-2.0200,-2.6029,0.375000,0.549766,0.596565,-18.9500,-21.0466,0.000000,0.551571,0.570394,0.419244,0.700248,0.099658,0.651216,0.614087,0.661420,0.105198,0.704657,0.475771,0.777231,0.548917,0.746650,0.921939,0.662932,0.907084,0.435277,0.931869,0.327079,0.936128,0.302931,0.995944,0.402420,0.577342,0.623253,0.127005,0.513204,0.093666,0.333885,0.478275,0.719187,0.367786,0.353653,0.406976,0.394805,0.955313,0.718537,0.979414,0.732046,0.989690,0.647248
ENSDARG00000073801_2_5,-1.6700,-2.1267,0.625000,0.682694,0.731474,-18.3100,-20.5013,0.375000,0.504432,0.484347,0.968014,0.868743,0.800960,0.129362,0.813789,0.159753,0.999282,0.245419,0.950717,0.229464,0.989174,0.277638,0.388618,0.636479,0.132859,0.101125,0.137329,0.114672,0.999995,0.982981,0.999866,0.966246,0.987317,0.939604,0.985107,0.939460,0.701023,0.495045,0.751155,0.515441,0.210952,0.080250,0.312630,0.131411,0.502914,0.734896,0.998870,0.998314,0.998899,0.140635
ENSDARG00000073801_2_6,-0.3100,-1.0881,0.625000,0.696463,0.734166,-17.5100,-19.8712,0.375000,0.408557,0.604091,0.970493,0.856961,0.895168,0.839178,0.940587,0.854293,0.953595,0.883043,0.863445,0.754319,0.939444,0.869829,0.994483,0.885394,0.704716,0.839231,0.402122,0.787130,0.310379,0.722244,0.249276,0.365842,0.887905,0.155899,0.987096,0.172179,0.915952,0.689862,0.882849,0.186280,0.988190,0.287764,0.365087,0.164139,0.328816,0.170636,0.391260,0.952571,0.712452,0.645028
ENSDARG00000073801_2_7,-1.8500,-2.9301,0.625000,0.542403,0.539329,-23.1900,-25.5761,0.375000,0.357167,0.397907,0.317457,0.678021,0.174665,0.661142,0.358007,0.649279,0.415285,0.506042,0.204098,0.557280,0.266052,0.739345,0.708843,0.971258,0.999942,0.217404,0.989925,0.077483,0.691149,0.038722,0.637803,0.004290,0.684132,0.000538,0.423512,0.000573,0.604314,0.000376,0.153358,0.002696,0.033536,0.012806,0.148698,0.777915,0.986743,0.922695,0.994013,0.721163,0.995051,0.419114
ENSDARG00000073801_2_8,-10.8900,-10.9616,0.375000,0.380574,0.404531,-24.1400,-26.3736,0.375000,0.245301,0.358181,0.043340,0.448204,0.988442,0.800528,0.012552,0.081471,0.000067,0.054513,0.000037,0.053541,0.000036,0.045244,0.000863,0.034746,0.999991,0.854906,0.999998,0.952156,0.999992,0.840474,0.999721,0.892958,0.000989,0.142469,0.000122,0.132000,0.000118,0.128312,0.000058,0.013069,0.012477,0.054398,0.999998,0.613900,0.031840,0.037766,0.999990,0.531689,0.999991,0.451270
ENSDARG00000073801_2_9,0.0000,-0.0546,1.000000,0.993858,0.987373,-16.0400,-18.5434,0.750000,0.739878,0.584134,0.983337,0.437081,0.998059,0.170460,0.999025,0.165329,0.974190,0.172124,0.968886,0.116661,0.965111,0.193473,0.991210,0.169011,0.997277,0.902398,0.991081,0.788493,0.996790,0.894560,0.964979,0.898856,0.966639,0.855199,0.997138,0.955083,0.990583,0.900850,0.999432,0.928890,0.999070,0.958465,0.999013,0.921687,0.994713,0.914696,0.982007,0.183534,0.988908,0.155821
ENSDARG00000073801_2_10,0.0000,-0.6020,1.000000,0.962204,0.858813,-15.6100,-17.8060,1.000000,0.681262,0.614692,0.975436,0.587089,0.679317,0.452092,0.599014,0.495282,0.804375,0.531302,0.746122,0.775994,0.785713,0.849030,0.996911,0.395293,0.689581,0.216047,0.680564,0.223624,0.989577,0.948903,0.761437,0.597451,0.770573,0.771629,0.774225,0.462133,0.966759,0.463476,0.984472,0.469270,0.987866,0.543405,0.999345,0.667840,0.995680,0.983562,0.994640,0.977004,0.994647,0.883409
ENSDARG00000073817_2_1,-1.5900,-2.0687,0.500000,0.660527,0.622519,-17.3500,-18.8000,0.500000,0.498753,0.465849,0.591975,0.224425,0.578300,0.202525,0.634652,0.246856,0.633993,0.721577,0.995328,0.471359,0.979751,0.436528,0.449015,0.350713,0.447903,0.820013,0.458807,0.834111,0.093206,0.260733,0.626927,0.361811,0.676301,0.396307,0.636275,0.793261,0.928013,0.205234,0.447788,0.090898,0.457486,0.077627,0.454030,0.129653,0.437828,0.826346,0.939072,0.933935,0.983727,0.933072
ENSDARG00000073817_2_2,-2.4200,-2.5610,1.000000,0.983884,0.711968,-21.3700,-22.7720,0.375000,0.380028,0.460089,0.950959,0.934035,0.056678,0.047968,0.052831,0.037979,0.153840,0.132862,0.999437,0.955209,0.969424,0.956795,0.968899,0.957572,0.913598,0.901360,0.097928,0.100782,0.110974,0.092996,0.093854,0.083689,0.999872,0.960304,0.994268,0.957503,0.953136,0.935770,0.971309,0.977481,0.967560,0.035198,0.996635,0.033397,0.998818,0.035439,0.991780,0.025120,0.997563,0.040315
ENSDARG00000073817_2_3,-2.5800,-2.7101,0.625000,0.630983,0.606387,-16.7300,-18.9336,0.625000,0.596521,0.500287,0.977614,0.321076,0.947890,0.302774,0.980323,0.317289,0.073575,0.269622,0.021974,0.224096,0.027761,0.319422,0.039430,0.172127,0.998780,0.805296,0.998573,0.822811,0.994399,0.758451,0.989835,0.780304,0.029716,0.140309,0.019600,0.150233,0.026514,0.272282,0.073933,0.299443,0.998872,0.940958,0.940089,0.895551,0.998961,0.941657,0.990148,0.634825,0.999748,0.637218
ENSDARG00000073817_2_4,-0.1100,-1.0714,0.375000,0.673846,0.703228,-17.7400,-19.7835,0.625000,0.740021,0.547201,0.724675,0.119059,0.724386,0.039530,0.772958,0.043520,0.484491,0.056776,0.414872,0.242510,0.878871,0.558630,0.999947,0.830866,0.494158,0.190345,0.541094,0.333579,0.939930,0.676882,0.913814,0.964978,0.784595,0.967172,0.861866,0.942509,0.223211,0.525554,0.198284,0.559499,0.941406,0.951761,0.961916,0.946593,0.697109,0.932977,0.735485,0.908931,0.771492,0.152348
ENSDARG00000073817_2_5,-1.0900,-1.7669,0.625000,0.704843,0.693637,-21.1000,-22.3543,0.625000,0.591101,0.480290,0.633037,0.144480,0.817635,0.132775,0.450853,0.130522,0.938143,0.122594,0.507375,0.458720,0.692749,0.133288,0.972518,0.096300,0.999084,0.145032,0.999001,0.903405,0.638192,0.901049,0.333313,0.878771,0.252107,0.830055,0.991842,0.929560,0.682574,0.089192,0.961807,0.053757,0.451551,0.050510,0.603598,0.892747,0.499835,0.890092,0.448551,0.902036,0.998985,0.920910
ENSDARG00000073817_2_6,-1.7000,-1.9464,0.500000,0.514961,0.607816,-18.4400,-20.5996,0.000000,0.251057,0.557464,0.986279,0.752419,0.090425,0.667090,0.056493,0.680775,0.069554,0.759133,0.082145,0.756039,0.991506,0.769755,0.999633,0.953693,0.805869,0.840239,0.999568,0.839040,0.976482,0.739190,0.978697,0.686465,0.999982,0.696991,0.931654,0.433988,0.997755,0.644909,0.865246,0.533467,0.998626,0.131277,0.073975,0.019710,0.069620,0.018320,0.074397,0.026168,0.108412,0.200620
ENSDARG00000073817_2_7,0.0000,-0.6840,1.000000,0.765490,0.798200,-20.5700,-22.1813,0.750000,0.681140,0.522493,0.949326,0.914636,0.899360,0.196693,0.880535,0.255642,0.956123,0.944398,0.948478,0.318805,0.758646,0.065383,0.761782,0.015070,0.965544,0.011138,0.784996,0.014778,0.529455,0.935101,0.625082,0.362708,0.780754,0.966378,0.779717,0.914865,0.815253,0.076311,0.683135,0.118328,0.970726,0.843663,0.627878,0.901365,0.602831,0.697283,0.792034,0.971572,0.852350,0.925738
ENSDARG00000073817_2_8,-1.9500,-2.6207,0.625000,0.648978,0.547079,-20.2500,-22.5380,1.000000,0.385683,0.399628,0.063705,0.616280,0.074176,0.346954,1.000000,0.535064,0.955490,0.671089,0.064801,0.453860,0.075058,0.350162,0.252941,0.347257,0.999626,0.173493,0.998767,0.536576,0.982381,0.513284,0.235839,0.177046,0.046979,0.186041,0.049794,0.176865,0.553424,0.328448,0.545355,0.341821,0.984838,0.488090,0.525737,0.313538,0.532708,0.366179,0.999974,0.541435,0.999993,0.529085
ENSDARG00000073817_2_9,-3.6700,-3.9941,0.375000,0.410152,0.527445,-22.5500,-23.6890,0.250000,0.307283,0.231807,0.861438,0.141812,0.655864,0.010859,0.637642,0.010190,0.638985,0.008197,0.642947,0.065617,0.370197,0.013209,0.367466,0.008065,0.369010,0.009934,0.364729,0.004860,0.363237,0.004135,0.999128,0.929901,0.997042,0.971109,0.645437,0.979927,0.638759,0.989079,0.005378,0.073912,0.026829,0.074102,0.238054,0.064803,0.364876,0.048323,0.362930,0.056056,0.998949,0.172057
ENSDARG00000073817_2_10,0.0000,-0.5048,1.000000,0.996373,0.890798,-16.3200,-18.3496,1.000000,0.465448,0.560402,0.459561,0.350740,0.462376,0.349017,0.999946,0.947886,0.998632,0.643843,0.995932,0.622694,0.995163,0.951367,0.997634,0.958828,0.754730,0.834512,0.476435,0.370464,0.708922,0.396287,0.996781,0.503170,0.998863,0.555643,0.994840,0.852147,0.990512,0.895372,0.997699,0.511830,0.999634,0.327058,0.999690,0.284451,0.999688,0.289064,0.996676,0.290042,0.992249,0.273620
ENSDARG00000074184_0_1,-3.3000,-3.5085,0.375000,0.423841,0.528865,-19.8800,-22.3323,0.375000,0.381700,0.321183,0.962301,0.762998,0.963086,0.477456,0.976368,0.278935,0.984396,0.379854,0.991184,0.371766,0.916978,0.035252,0.095428,0.013146,0.030502,0.003091,0.075200,0.002107,0.127884,0.054545,0.116619,0.040682,0.946623,0.950228,0.992180,0.999194,0.997730,0.999768,0.933611,0.998752,0.063553,0.039231,0.032266,0.004473,0.094881,0.001190,0.110308,0.004595,0.166198,0.006395
ENSDARG00000074184_0_2,-0.9200,-1.5038,0.375000,0.503529,0.548636,-24.0100,-25.5389,0.000000,0.285373,0.188962,0.238346,0.007035,0.114314,0.002454,0.121647,0.002767,0.156985,0.001646,0.989213,0.001548,0.402274,0.002116,0.487382,0.004987,0.961087,0.005435,0.992724,0.051423,0.995020,0.797287,0.995351,0.236844,0.490144,0.382720,0.362693,0.232448,0.999403,0.233039,0.976529,0.409547,0.133255,0.414669,0.150741,0.375074,0.143726,0.206735,0.261919,0.204143,0.999967,0.207326
ENSDARG00000074184_0_3,0.0000,-0.3511,1.000000,0.899586,0.887148,-23.8000,-24.8735,0.000000,0.007193,0.452935,0.890201,0.988836,0.864956,0.994131,0.847699,0.373538,0.994934,0.355085,0.857325,0.342669,0.699540,0.315133,0.796941,0.930199,0.999800,0.985712,0.906582,0.980066,1.000000,0.875358,0.934652,0.874111,0.753643,0.986312,0.726022,0.033602,0.922440,0.000200,0.951098,0.000032,0.999767,0.000457,0.806508,0.002258,0.999379,0.018363,0.895099,0.000771,0.896376,0.001861
